Site Name(Office),Raised Time,Alarm Code,Cleared Time,Duration(hh:mm:ss),Severity,NE,Alarm Type,Root Alarm Indicator,Location,NE Type,Specific Problem,Remark,ADMC Alarm,Repeated Count,Alarm Object Type,Alarm Object DN,Board Type,Alarm Object ID,Site ID(Office),Alarm Object Name,ACK State,System Type,Probable Cause,Product,Alarm AID,Additional NE,Additional Location,Changed Time,Additional Information,(Un)ACK User ID,(Un)ACK System ID,(Un)ACK Time,(Un)ACK Information,Clear User ID,Clear System ID,Clear Type,Clear Info,Comment,Comment User ID,Comment System ID,Comment Time,Alarm ID,NE IP,Link,NE Group,NE Agent,Related Service(s),Create Type,Threshold Information,Maintenance State,Raised Logging Time,Cleared Logging Time
Morganster-MV7050-U,12/14/2020 15:12,NodeB is out of service(199083023),12/14/2020 15:15,0:03:15,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1272;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1272; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1272",CDR,1272,1272,Morganster-MV7050-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864075,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : NODEB; Alarm Object ID : 1272; Alarm Object Name : Morganster-MV7050-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 15:07,12/14/2020 15:10
Morganster-MV7050-G,12/14/2020 15:11,Link between OMM and NE broken(198099803),12/14/2020 15:11,0:00:45,Critical,Morganster-MV7050-G(738),Communications Alarm,,,ME(MO SDR),,"G BSCId: 1; IP: 118.18.151.1, OMC channel is abnormal; G siteId:738",No,,SDR,"SubNetwork=1,MEID=738",,738,738,Morganster-MV7050-G,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),GSM,0,,,,Site ID(Office) : 738; Site Name(Office) : Morganster-MV7050-G; Alarm Object Type : SDR; Alarm Object ID : 738; Alarm Object Name : Morganster-MV7050-G; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,118.18.151.1,,"SDRMGR_V3 OMMB Gweru(BSC),Subnet(MO SDR)(1)",SDRMGR_V3 OMMB Gweru(BSC),,,,,12/14/2020 15:09,12/14/2020 15:10
Morganster-MV7050-U,12/14/2020 15:08,Cell is out of service(199083022),12/14/2020 15:10,0:02:10,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1272;  Cell ID:12722;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:30;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12722",CDR,12722,1272,Morganster-MV7050-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864061,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : CELL; Alarm Object ID : 12722; Alarm Object Name : Morganster-MV7050-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 15:03,12/14/2020 15:05
Morganster-MV7050-U,12/14/2020 15:08,Cell is out of service(199083022),12/14/2020 15:10,0:02:10,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1272;  Cell ID:12723;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:11;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12723",CDR,12723,1272,Morganster-MV7050-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864062,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : CELL; Alarm Object ID : 12723; Alarm Object Name : Morganster-MV7050-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 15:03,12/14/2020 15:05
Morganster-MV7050-U,12/13/2020 23:06,Cell is out of service(199083022),12/14/2020 15:10,16:03:49,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The cell CGID reported by the Node B after audit is zero.,"Alarm Object:CELL;  NodeB ID:1272;  Cell ID:12721;  Alarm sub code:8;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:30;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Reserved:48/51/50/54/48; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12721",CDR,12721,1272,Morganster-MV7050-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5859967,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : CELL; Alarm Object ID : 12721; Alarm Object Name : Morganster-MV7050-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/13/2020 23:01,12/14/2020 15:05
Morganster-MV7050-U,12/14/2020 15:05,NodeB is out of service(199083023),12/14/2020 15:08,0:03:22,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1272;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1272; Logic Position:System No.:0,Module No.:9,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1272",CDR,1272,1272,Morganster-MV7050-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864044,Morganster-MV7050-U(1272),,,Site ID(Office) : 1272; Site Name(Office) : Morganster-MV7050-U; Alarm Object Type : NODEB; Alarm Object ID : 1272; Alarm Object Name : Morganster-MV7050-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:59,12/14/2020 15:03
Rutenga-MV0155-U,12/14/2020 15:03,Cell is out of service(199083022),12/14/2020 15:06,0:03:16,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1276;  Cell ID:12761;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:44;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12761",CDR,12761,1276,Rutenga-MV0155-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864026,,,,Site ID(Office) : 1276; Site Name(Office) : Rutenga-MV0155-U; Alarm Object Type : CELL; Alarm Object ID : 12761; Alarm Object Name : Rutenga-MV0155-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:57,12/14/2020 15:00
Rutenga-MV0155-U,12/14/2020 15:03,Cell is out of service(199083022),12/14/2020 15:06,0:03:16,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1276;  Cell ID:12762;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:32;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12762",CDR,12762,1276,Rutenga-MV0155-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864027,,,,Site ID(Office) : 1276; Site Name(Office) : Rutenga-MV0155-U; Alarm Object Type : CELL; Alarm Object ID : 12762; Alarm Object Name : Rutenga-MV0155-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:57,12/14/2020 15:00
Rutenga-MV0155-U,12/14/2020 15:03,Cell is out of service(199083022),12/14/2020 15:06,0:03:16,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1276;  Cell ID:12763;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:38;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:6,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12763",CDR,12763,1276,Rutenga-MV0155-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864028,,,,Site ID(Office) : 1276; Site Name(Office) : Rutenga-MV0155-U; Alarm Object Type : CELL; Alarm Object ID : 12763; Alarm Object Name : Rutenga-MV0155-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:57,12/14/2020 15:00
Morganster-MV7050-G,12/14/2020 15:03,Link between OMM and NE broken(198099803),12/14/2020 15:05,0:01:30,Critical,Morganster-MV7050-G(738),Communications Alarm,,,ME(MO SDR),,"G BSCId: 1; IP: 118.18.151.1, OMC channel is abnormal; G siteId:738",No,,SDR,"SubNetwork=1,MEID=738",,738,738,Morganster-MV7050-G,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),GSM,0,,,,Site ID(Office) : 738; Site Name(Office) : Morganster-MV7050-G; Alarm Object Type : SDR; Alarm Object ID : 738; Alarm Object Name : Morganster-MV7050-G; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,118.18.151.1,,"SDRMGR_V3 OMMB Gweru(BSC),Subnet(MO SDR)(1)",SDRMGR_V3 OMMB Gweru(BSC),,,,,12/14/2020 15:01,12/14/2020 15:03
PlatinumPark_MD0388-U,12/14/2020 14:57,NodeB is out of service(199083023),12/14/2020 15:04,0:07:43,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=6,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1259;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1259; Logic Position:System No.:0,Module No.:3,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1259",CDR,1259,1259,PlatinumPark_MD0388-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863993,PlatinumPark_MD0388-U(1259),,,Site ID(Office) : 1259; Site Name(Office) : PlatinumPark_MD0388-U; Alarm Object Type : NODEB; Alarm Object ID : 1259; Alarm Object Name : PlatinumPark_MD0388-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:51,12/14/2020 14:59
Rutenga-MV0155-U,12/14/2020 14:59,NodeB is out of service(199083023),12/14/2020 15:03,0:03:11,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,NCP link failure,"Alarm Object:NODEB;  NodeB ID:1276;  Alarm sub code:2;  Iub Transport bearer type:IP V4 Bearer Type;  Link Number:1;  Link ID list:1276; Logic Position:System No.:0,Module No.:6,Index:0;",No,,NODEB,"SubNetwork=4,MEID=4,URncFunction=4,UIubLink=1276",CDR,1276,1276,Rutenga-MV0155-U,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5864011,,,,Site ID(Office) : 1276; Site Name(Office) : Rutenga-MV0155-U; Alarm Object Type : NODEB; Alarm Object ID : 1276; Alarm Object Name : Rutenga-MV0155-U; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:54,12/14/2020 14:57
Rutenga-MV0155-G,12/14/2020 14:58,Link between OMM and NE broken(198099803),12/14/2020 14:59,0:00:50,Critical,Rutenga-MV0155-G(155),Communications Alarm,,,ME(MO SDR),,"G BSCId: 1; IP: 118.18.40.1, OMC channel is abnormal; G siteId:155",No,,SDR,"SubNetwork=1,MEID=155",,155,155,Rutenga-MV0155-G,Unacknowledged,Wireless Public Alarm(20402),Connection establishment error(566),GSM,0,,,,Site ID(Office) : 155; Site Name(Office) : Rutenga-MV0155-G; Alarm Object Type : SDR; Alarm Object ID : 155; Alarm Object Name : Rutenga-MV0155-G; Board Type : ; ,,,,,,,Normal,,,,,,1.5859E+12,118.18.40.1,,"SDRMGR_V3 OMMB Gweru(BSC),Subnet(MO SDR)(1)",SDRMGR_V3 OMMB Gweru(BSC),,,,,12/14/2020 14:56,12/14/2020 14:57
Mpopoma-BU0138-U,12/14/2020 14:47,Cell is out of service(199083022),12/14/2020 14:53,0:06:03,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=3,Board(V4)=10,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:2215;  Cell ID:12152;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:96;  the Module No. of the board:1;  Unit No. of the board:10;  Processor No. of the board:1;  Subsystem No. of the board:3;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:10,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12152",CDR,12152,2215,Mpopoma-BU0138-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863930,Mpopoma-BU0138-U(2215),,,Site ID(Office) : 2215; Site Name(Office) : Mpopoma-BU0138-U; Alarm Object Type : CELL; Alarm Object ID : 12152; Alarm Object Name : Mpopoma-BU0138-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:42,12/14/2020 14:48
Saucerstown-BU5101-U,12/14/2020 14:50,Cell is out of service(199083022),12/14/2020 14:53,0:03:17,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=14,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1234;  Cell ID:12341;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:91;  the Module No. of the board:1;  Unit No. of the board:14;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:4,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12341",CDR,12341,1234,Saucerstown-BU5101-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863957,Saucerstown-BU5101-U(1234),,,Site ID(Office) : 1234; Site Name(Office) : Saucerstown-BU5101-U; Alarm Object Type : CELL; Alarm Object ID : 12341; Alarm Object Name : Saucerstown-BU5101-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:48
Saucerstown-BU5101-U,12/14/2020 14:50,Cell is out of service(199083022),12/14/2020 14:53,0:03:17,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=14,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1234;  Cell ID:12342;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:9;  the Module No. of the board:1;  Unit No. of the board:14;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:4,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12342",CDR,12342,1234,Saucerstown-BU5101-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863958,Saucerstown-BU5101-U(1234),,,Site ID(Office) : 1234; Site Name(Office) : Saucerstown-BU5101-U; Alarm Object Type : CELL; Alarm Object ID : 12342; Alarm Object Name : Saucerstown-BU5101-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:48
Saucerstown-BU5101-U,12/14/2020 14:50,Cell is out of service(199083022),12/14/2020 14:53,0:03:17,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=14,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1234;  Cell ID:12343;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:22;  the Module No. of the board:1;  Unit No. of the board:14;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:4,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12343",CDR,12343,1234,Saucerstown-BU5101-U-3,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863959,Saucerstown-BU5101-U(1234),,,Site ID(Office) : 1234; Site Name(Office) : Saucerstown-BU5101-U; Alarm Object Type : CELL; Alarm Object ID : 12343; Alarm Object Name : Saucerstown-BU5101-U-3; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:48
Northendexch-BU5094-U,12/14/2020 14:50,Cell is out of service(199083022),12/14/2020 14:53,0:03:04,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1231;  Cell ID:12313;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:17;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12313",CDR,12313,1231,Northendexch-BU5094-U $ 12313,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863955,Northendexch-BU5094-U(1231),,,Site ID(Office) : 1231; Site Name(Office) : Northendexch-BU5094-U; Alarm Object Type : CELL; Alarm Object ID : 12313; Alarm Object Name : Northendexch-BU5094-U $ 12313; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:47
Northendexch-BU5094-U,12/14/2020 14:50,Cell is out of service(199083022),12/14/2020 14:53,0:03:04,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=2,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1231;  Cell ID:12311;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:2;  User plane resource Unit ID:39;  the Module No. of the board:1;  Unit No. of the board:2;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:9,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12311",CDR,12311,1231,Northendexch-BU5094-U $ 12311,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863953,Northendexch-BU5094-U(1231),,,Site ID(Office) : 1231; Site Name(Office) : Northendexch-BU5094-U; Alarm Object Type : CELL; Alarm Object ID : 12311; Alarm Object Name : Northendexch-BU5094-U $ 12311; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:47
Northgate-BU5095-U,12/14/2020 14:49,Cell is out of service(199083022),12/14/2020 14:53,0:03:10,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=6,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1267;  Cell ID:12671;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:41;  the Module No. of the board:1;  Unit No. of the board:6;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:3,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12671",CDR,12671,1267,Northgate-BU5095-U-1,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863949,Northgate-BU5095-U(1267),,,Site ID(Office) : 1267; Site Name(Office) : Northgate-BU5095-U; Alarm Object Type : CELL; Alarm Object ID : 12671; Alarm Object Name : Northgate-BU5095-U-1; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:47
Northgate-BU5095-U,12/14/2020 14:49,Cell is out of service(199083022),12/14/2020 14:53,0:03:10,Critical,Harare V4 RNC(4),Processing Error Alarm,,"Global(V4)=1,Rack(V4)=1,Shelf(V4)=1,Board(V4)=6,CPU(V4)=1",Controller ManagedElement(V4)/H(e)NB GW,The Node B responds with a cell establishment failure message.,"Alarm Object:CELL;  NodeB ID:1267;  Cell ID:12672;  Alarm sub code:18;  Cell support MBMS or not:Cell does not support MBMS;  Slave No.:1;  User plane resource Unit ID:93;  the Module No. of the board:1;  Unit No. of the board:6;  Processor No. of the board:1;  Subsystem No. of the board:1;  Iub protocol error cause type:4;  Iub protocol error cause code:4;  Reserved:48/48/56/53/51; Logic Position:System No.:0,Module No.:3,Index:0;",No,,CELL,"SubNetwork=4,MEID=4,URncFunction=4,UUtranCellFDD=12672",CDR,12672,1267,Northgate-BU5095-U-2,Unacknowledged,UMTS Controller Alarm(V4)(20426),Equipment Malfunction(315),UMTS,5863950,Northgate-BU5095-U(1267),,,Site ID(Office) : 1267; Site Name(Office) : Northgate-BU5095-U; Alarm Object Type : CELL; Alarm Object ID : 12672; Alarm Object Name : Northgate-BU5095-U-2; Board Type : CDR; ,,,,,,,Normal,,,,,,1.5859E+12,129.0.1.1,,"Harare V4 RNC,TELCEL HAR V4 RNC(4)",Harare V4 RNC,,,,,12/14/2020 14:44,12/14/2020 14:47
